"Condname","Cond","ID","frame","name","value","norm","UniqueIDspot","NewFrame","NewNorm","RelativeTime"
"Dongle","Cond2","intensityCond2_file2",56,"spot_2",104.8846,-0.365399999999994,"intensityCond2_file2-spot_2",15,-0.0141374747545091,3.15945
"Dongle","Cond2","intensityCond2_file2",57,"spot_2",105.2115,-0.0384999999999991,"intensityCond2_file2-spot_2",16,-0.00148958067336781,3.37008
"Dongle","Cond2","intensityCond2_file2",58,"spot_2",105.5577,0.307699999999997,"intensityCond2_file2-spot_2",17,0.0119050382648125,3.58071
"Dongle","Cond2","intensityCond2_file2",59,"spot_2",104.7692,-0.480800000000002,"intensityCond2_file2-spot_2",18,-0.0186023477339029,3.79134
"Dongle","Cond2","intensityCond2_file2",60,"spot_2",104.7115,-0.538499999999999,"intensityCond2_file2-spot_2",19,-0.0208347842235996,4.00197
"Dongle","Cond2","intensityCond2_file2",61,"spot_2",105.0962,-0.153800000000004,"intensityCond2_file2-spot_2",20,-0.00595058461205144,4.2126
"Dongle","Cond2","intensityCond2_file2",62,"spot_2",105.3462,0.0961999999999961,"intensityCond2_file2-spot_2",21,0.00372201716306444,4.42323
"Dongle","Cond2","intensityCond2_file2",63,"spot_2",105.5577,0.307699999999997,"intensityCond2_file2-spot_2",22,0.0119050382648125,4.63386
"Dongle","Cond2","intensityCond2_file2",64,"spot_2",105.5577,0.307699999999997,"intensityCond2_file2-spot_2",23,0.0119050382648125,4.84449
"Dongle","Cond2","intensityCond2_file2",65,"spot_2",103.6538,-1.5962,"intensityCond2_file2-spot_2",24,-0.0617576278137597,5.05512
"Dongle","Cond2","intensityCond2_file2",66,"spot_2",103.4808,-1.7692,"intensityCond2_file2-spot_2",25,-0.06845106824214,5.26575
"Dongle","Cond2","intensityCond2_file2",67,"spot_2",105.1346,-0.115399999999994,"intensityCond2_file2-spot_2",26,-0.00446487297939326,5.47638
"Dongle","Cond2","intensityCond2_file2",68,"spot_2",105.5769,0.326899999999995,"intensityCond2_file2-spot_2",27,0.0126478940811413,5.68701
"Dongle","Cond2","intensityCond2_file2",69,"spot_2",104,-1.25,"intensityCond2_file2-spot_2",28,-0.0483630088755794,5.89764
"Dongle","Cond2","intensityCond2_file2",70,"spot_2",103.4231,-1.82689999999999,"intensityCond2_file2-spot_2",29,-0.0706835047318366,6.10827
"Dongle","Cond2","intensityCond2_file2",71,"spot_2",105.8269,0.576899999999995,"intensityCond2_file2-spot_2",30,0.0223204958562572,6.3189
"Dongle","Cond2","intensityCond2_file2",72,"spot_2",103.6346,-1.61539999999999,"intensityCond2_file2-spot_2",31,-0.0625004836300885,6.52953
"Dongle","Cond2","intensityCond2_file2",73,"spot_2",104.6346,-0.615399999999994,"intensityCond2_file2-spot_2",32,-0.023810076529625,6.74016
"Dongle","Cond2","intensityCond2_file2",74,"spot_2",104.8269,-0.423100000000005,"intensityCond2_file2-spot_2",33,-0.0163699112442063,6.95079
"Dongle","Cond2","intensityCond2_file2",75,"spot_2",104.5962,-0.653800000000004,"intensityCond2_file2-spot_2",34,-0.0252957881622832,7.16142
"Dongle","Cond2","intensityCond2_file2",76,"spot_2",103.4231,-1.82689999999999,"intensityCond2_file2-spot_2",35,-0.0706835047318366,7.37205
"Dongle","Cond2","intensityCond2_file2",77,"spot_2",104.5385,-0.711500000000001,"intensityCond2_file2-spot_2",36,-0.0275282246519798,7.58268
"Dongle","Cond2","intensityCond2_file2",78,"spot_2",104.25,-1,"intensityCond2_file2-spot_2",37,-0.0386904071004635,7.79331
"Dongle","Cond2","intensityCond2_file2",79,"spot_2",104.7115,-0.538499999999999,"intensityCond2_file2-spot_2",38,-0.0208347842235996,8.00394
"Dongle","Cond2","intensityCond2_file2",80,"spot_2",104.2885,-0.961500000000001,"intensityCond2_file2-spot_2",39,-0.0372008264270957,8.21457
"Dongle","Cond2","intensityCond2_file2",81,"spot_2",104.75,-0.5,"intensityCond2_file2-spot_2",40,-0.0193452035502318,8.4252
"Dongle","Cond2","intensityCond2_file2",82,"spot_2",105.25,0,"intensityCond2_file2-spot_2",41,0,8.63583
"Dongle","Cond2","intensityCond2_file2",83,"spot_2",104.2115,-1.0385,"intensityCond2_file2-spot_2",42,-0.0401799877738313,8.84646
"Dongle","Cond2","intensityCond2_file2",84,"spot_2",104.2308,-1.0192,"intensityCond2_file2-spot_2",43,-0.0394332629167923,9.05709
"Dongle","Cond2","intensityCond2_file2",85,"spot_2",104.4808,-0.769199999999998,"intensityCond2_file2-spot_2",44,-0.0297606611416765,9.26772
"Dongle","Cond2","intensityCond2_file2",86,"spot_2",106.0385,0.788499999999999,"intensityCond2_file2-spot_2",45,0.0305073859987154,9.47835
"Dongle","Cond2","intensityCond2_file2",87,"spot_2",104.6923,-0.557699999999997,"intensityCond2_file2-spot_2",46,-0.0215776400399284,9.68898
"Dongle","Cond2","intensityCond2_file2",88,"spot_2",104.3846,-0.865399999999994,"intensityCond2_file2-spot_2",47,-0.0334826783047409,9.89961
"Dongle","Cond2","intensityCond2_file2",89,"spot_2",104.4808,-0.769199999999998,"intensityCond2_file2-spot_2",48,-0.0297606611416765,10.11024
"Dongle","Cond2","intensityCond2_file2",90,"spot_2",104.1154,-1.13460000000001,"intensityCond2_file2-spot_2",49,-0.0438981358961861,10.32087
"Dongle","Cond2","intensityCond2_file2",91,"spot_2",104.6538,-0.596199999999996,"intensityCond2_file2-spot_2",50,-0.0230672207132962,10.5315
"Dongle","Cond2","intensityCond2_file2",92,"spot_2",105.1154,-0.134600000000006,"intensityCond2_file2-spot_2",51,-0.00520772879572262,10.74213
"Dongle","Cond2","intensityCond2_file2",93,"spot_2",105.8654,0.615399999999994,"intensityCond2_file2-spot_2",52,0.023810076529625,10.95276
"Dongle","Cond2","intensityCond2_file2",94,"spot_2",105.5,0.25,"intensityCond2_file2-spot_2",53,0.00967260177511588,11.16339
"Dongle","Cond2","intensityCond2_file2",95,"spot_2",104.5,-0.75,"intensityCond2_file2-spot_2",54,-0.0290178053253476,11.37402
"Dongle","Cond2","intensityCond2_file2",96,"spot_2",107.0577,1.8077,"intensityCond2_file2-spot_2",55,0.0699406489155078,11.58465
"Dongle","Cond2","intensityCond2_file2",97,"spot_2",103.9231,-1.32689999999999,"intensityCond2_file2-spot_2",56,-0.0513383011816048,11.79528
"Dongle","Cond2","intensityCond2_file2",98,"spot_2",105.3846,0.134600000000006,"intensityCond2_file2-spot_2",57,0.00520772879572262,12.00591
"Dongle","Cond2","intensityCond2_file2",99,"spot_2",104.9615,-0.288499999999999,"intensityCond2_file2-spot_2",58,-0.0111621824484837,12.21654
"Dongle","Cond2","intensityCond2_file2",100,"spot_2",105.3269,0.0768999999999949,"intensityCond2_file2-spot_2",59,0.00297529230602545,12.42717
"Dongle","Cond2","intensityCond2_file2",0,"spot_4",104.4038,0.346100000000007,"intensityCond2_file2-spot_4",-94,0.0190245323570965,-19.79922
"Dongle","Cond2","intensityCond2_file2",1,"spot_4",104.2885,0.230800000000002,"intensityCond2_file2-spot_4",-93,0.0126866861254488,-19.58859
"Dongle","Cond2","intensityCond2_file2",2,"spot_4",103.8077,-0.25,"intensityCond2_file2-spot_4",-92,-0.0137420776922104,-19.37796
"Dongle","Cond2","intensityCond2_file2",3,"spot_4",105.2692,1.2115,"intensityCond2_file2-spot_4",-91,0.0665941084964519,-19.16733
"Dongle","Cond2","intensityCond2_file2",4,"spot_4",103.9423,-0.115399999999994,"intensityCond2_file2-spot_4",-90,-0.00634334306272401,-18.9567
"Dongle","Cond2","intensityCond2_file2",5,"spot_4",104.25,0.192300000000003,"intensityCond2_file2-spot_4",-89,0.0105704061608484,-18.74607
"Dongle","Cond2","intensityCond2_file2",6,"spot_4",105.2885,1.2308,"intensityCond2_file2-spot_4",-88,0.0676549968942906,-18.53544
"Dongle","Cond2","intensityCond2_file2",7,"spot_4",103.9808,-0.0768999999999949,"intensityCond2_file2-spot_4",-87,-0.00422706309812365,-18.32481
"Dongle","Cond2","intensityCond2_file2",8,"spot_4",104.0769,0.0191999999999979,"intensityCond2_file2-spot_4",-86,0.00105539156676165,-18.11418
"Dongle","Cond2","intensityCond2_file2",9,"spot_4",104.2115,0.153800000000004,"intensityCond2_file2-spot_4",-85,0.00845412619624808,-17.90355
"Dongle","Cond2","intensityCond2_file2",10,"spot_4",102.8654,-1.1923,"intensityCond2_file2-spot_4",-84,-0.0655387169296902,-17.69292
"Dongle","Cond2","intensityCond2_file2",11,"spot_4",102.8462,-1.2115,"intensityCond2_file2-spot_4",-83,-0.0665941084964519,-17.48229
"Dongle","Cond2","intensityCond2_file2",12,"spot_4",102.7115,-1.3462,"intensityCond2_file2-spot_4",-82,-0.0739983399570146,-17.27166
"Dongle","Cond2","intensityCond2_file2",13,"spot_4",103.9038,-0.153899999999993,"intensityCond2_file2-spot_4",-81,-0.00845962302732436,-17.06103
"Dongle","Cond2","intensityCond2_file2",14,"spot_4",103.9231,-0.134599999999992,"intensityCond2_file2-spot_4",-80,-0.00739873462948565,-16.8504
"Dongle","Cond2","intensityCond2_file2",15,"spot_4",103.7692,-0.288499999999999,"intensityCond2_file2-spot_4",-79,-0.0158583576568108,-16.63977
"Dongle","Cond2","intensityCond2_file2",16,"spot_4",103.4808,-0.576899999999995,"intensityCond2_file2-spot_4",-78,-0.0317112184825445,-16.42914
"Dongle","Cond2","intensityCond2_file2",17,"spot_4",103.9038,-0.153899999999993,"intensityCond2_file2-spot_4",-77,-0.00845962302732436,-16.21851
"Dongle","Cond2","intensityCond2_file2",18,"spot_4",102.8269,-1.2308,"intensityCond2_file2-spot_4",-76,-0.0676549968942906,-16.00788
"Dongle","Cond2","intensityCond2_file2",19,"spot_4",104.2308,0.173100000000005,"intensityCond2_file2-spot_4",-75,0.00951501459408679,-15.79725
"Dongle","Cond2","intensityCond2_file2",20,"spot_4",104.1731,0.115400000000008,"intensityCond2_file2-spot_4",-74,0.00634334306272479,-15.58662
"Dongle","Cond2","intensityCond2_file2",21,"spot_4",103.9038,-0.153899999999993,"intensityCond2_file2-spot_4",-73,-0.00845962302732436,-15.37599
"Dongle","Cond2","intensityCond2_file2",22,"spot_4",103.1154,-0.942300000000003,"intensityCond2_file2-spot_4",-72,-0.0517966392374798,-15.16536
"Dongle","Cond2","intensityCond2_file2",23,"spot_4",103.1346,-0.923099999999991,"intensityCond2_file2-spot_4",-71,-0.0507412476707173,-14.95473
"Dongle","Cond2","intensityCond2_file2",24,"spot_4",103.9423,-0.115399999999994,"intensityCond2_file2-spot_4",-70,-0.00634334306272401,-14.7441
"Dongle","Cond2","intensityCond2_file2",25,"spot_4",103.6154,-0.442300000000003,"intensityCond2_file2-spot_4",-69,-0.0243124838530589,-14.53347
"Dongle","Cond2","intensityCond2_file2",26,"spot_4",103.5385,-0.519199999999998,"intensityCond2_file2-spot_4",-68,-0.0285395469511825,-14.32284
"Dongle","Cond2","intensityCond2_file2",27,"spot_4",103.3077,-0.75,"intensityCond2_file2-spot_4",-67,-0.0412262330766313,-14.11221
"Dongle","Cond2","intensityCond2_file2",28,"spot_4",103.5,-0.557699999999997,"intensityCond2_file2-spot_4",-66,-0.0306558269157829,-13.90158
"Dongle","Cond2","intensityCond2_file2",29,"spot_4",103.1538,-0.903899999999993,"intensityCond2_file2-spot_4",-65,-0.0496858561039557,-13.69095
"Dongle","Cond2","intensityCond2_file2",30,"spot_4",103.8462,-0.211500000000001,"intensityCond2_file2-spot_4",-64,-0.0116257977276101,-13.48032
"Dongle","Cond2","intensityCond2_file2",31,"spot_4",104.0385,-0.0191999999999979,"intensityCond2_file2-spot_4",-63,-0.00105539156676165,-13.26969
"Dongle","Cond2","intensityCond2_file2",32,"spot_4",103.7308,-0.326899999999995,"intensityCond2_file2-spot_4",-62,-0.0179691407903341,-13.05906
"Dongle","Cond2","intensityCond2_file2",33,"spot_4",103.5769,-0.480800000000002,"intensityCond2_file2-spot_4",-61,-0.0264287638176592,-12.84843
"Dongle","Cond2","intensityCond2_file2",34,"spot_4",104.2308,0.173100000000005,"intensityCond2_file2-spot_4",-60,0.00951501459408679,-12.6378
"Dongle","Cond2","intensityCond2_file2",35,"spot_4",103.5769,-0.480800000000002,"intensityCond2_file2-spot_4",-59,-0.0264287638176592,-12.42717
"Dongle","Cond2","intensityCond2_file2",36,"spot_4",103.7308,-0.326899999999995,"intensityCond2_file2-spot_4",-58,-0.0179691407903341,-12.21654
"Dongle","Cond2","intensityCond2_file2",37,"spot_4",103.4808,-0.576899999999995,"intensityCond2_file2-spot_4",-57,-0.0317112184825445,-12.00591
"Dongle","Cond2","intensityCond2_file2",38,"spot_4",103.0962,-0.961500000000001,"intensityCond2_file2-spot_4",-56,-0.0528520308042414,-11.79528
"Dongle","Cond2","intensityCond2_file2",39,"spot_4",104.2308,0.173100000000005,"intensityCond2_file2-spot_4",-55,0.00951501459408679,-11.58465
"Dongle","Cond2","intensityCond2_file2",40,"spot_4",103.4615,-0.596199999999996,"intensityCond2_file2-spot_4",-54,-0.0327721068803832,-11.37402
"Dongle","Cond2","intensityCond2_file2",41,"spot_4",104.0577,0,"intensityCond2_file2-spot_4",-53,0,-11.16339
"Dongle","Cond2","intensityCond2_file2",42,"spot_4",105.1154,1.0577,"intensityCond2_file2-spot_4",-52,0.0581399823002038,-10.95276
"Dongle","Cond2","intensityCond2_file2",43,"spot_4",103.5192,-0.538499999999999,"intensityCond2_file2-spot_4",-51,-0.0296004353490212,-10.74213
"Dongle","Cond2","intensityCond2_file2",44,"spot_4",103.75,-0.307699999999997,"intensityCond2_file2-spot_4",-50,-0.0169137492235724,-10.5315
"Dongle","Cond2","intensityCond2_file2",45,"spot_4",105.0385,0.980800000000002,"intensityCond2_file2-spot_4",-49,0.0539129192020801,-10.32087
"Dongle","Cond2","intensityCond2_file2",46,"spot_4",103.9231,-0.134599999999992,"intensityCond2_file2-spot_4",-48,-0.00739873462948565,-10.11024
"Dongle","Cond2","intensityCond2_file2",47,"spot_4",103.5,-0.557699999999997,"intensityCond2_file2-spot_4",-47,-0.0306558269157829,-9.89961
"Dongle","Cond2","intensityCond2_file2",48,"spot_4",104.6923,0.634600000000006,"intensityCond2_file2-spot_4",-46,0.0348828900139073,-9.68898
"Dongle","Cond2","intensityCond2_file2",49,"spot_4",103.7885,-0.269199999999998,"intensityCond2_file2-spot_4",-45,-0.0147974692589721,-9.47835
"Dongle","Cond2","intensityCond2_file2",50,"spot_4",103.6923,-0.365399999999994,"intensityCond2_file2-spot_4",-44,-0.0200854207549344,-9.26772
"Dongle","Cond2","intensityCond2_file2",51,"spot_4",103.25,-0.807699999999997,"intensityCond2_file2-spot_4",-43,-0.0443979046079933,-9.05709
"Dongle","Cond2","intensityCond2_file2",52,"spot_4",103.4231,-0.634599999999992,"intensityCond2_file2-spot_4",-42,-0.0348828900139065,-8.84646
"Dongle","Cond2","intensityCond2_file2",53,"spot_4",104.2885,0.230800000000002,"intensityCond2_file2-spot_4",-41,0.0126866861254488,-8.63583
"Dongle","Cond2","intensityCond2_file2",54,"spot_4",103.8269,-0.230800000000002,"intensityCond2_file2-spot_4",-40,-0.0126866861254488,-8.4252
"Dongle","Cond2","intensityCond2_file2",55,"spot_4",103.0577,-1,"intensityCond2_file2-spot_4",-39,-0.0549683107688418,-8.21457
"Dongle","Cond2","intensityCond2_file2",56,"spot_4",103.9423,-0.115399999999994,"intensityCond2_file2-spot_4",-38,-0.00634334306272401,-8.00394
"Dongle","Cond2","intensityCond2_file2",57,"spot_4",104.3269,0.269199999999998,"intensityCond2_file2-spot_4",-37,0.0147974692589721,-7.79331
"Dongle","Cond2","intensityCond2_file2",58,"spot_4",105.3654,1.3077,"intensityCond2_file2-spot_4",-36,0.0718820599924142,-7.58268
"Dongle","Cond2","intensityCond2_file2",59,"spot_4",104.0769,0.0191999999999979,"intensityCond2_file2-spot_4",-35,0.00105539156676165,-7.37205
"Dongle","Cond2","intensityCond2_file2",60,"spot_4",103.7885,-0.269199999999998,"intensityCond2_file2-spot_4",-34,-0.0147974692589721,-7.16142
"Dongle","Cond2","intensityCond2_file2",61,"spot_4",104.3846,0.326900000000009,"intensityCond2_file2-spot_4",-33,0.0179691407903349,-6.95079
"Dongle","Cond2","intensityCond2_file2",62,"spot_4",103.25,-0.807699999999997,"intensityCond2_file2-spot_4",-32,-0.0443979046079933,-6.74016
"Dongle","Cond2","intensityCond2_file2",63,"spot_4",104.1731,0.115400000000008,"intensityCond2_file2-spot_4",-31,0.00634334306272479,-6.52953
"Dongle","Cond2","intensityCond2_file2",64,"spot_4",104.4615,0.403800000000004,"intensityCond2_file2-spot_4",-30,0.0221962038884585,-6.3189
"Dongle","Cond2","intensityCond2_file2",65,"spot_4",104.0962,0.0384999999999991,"intensityCond2_file2-spot_4",-29,0.00211627996460036,-6.10827
"Dongle","Cond2","intensityCond2_file2",66,"spot_4",104.8654,0.807699999999997,"intensityCond2_file2-spot_4",-28,0.0443979046079933,-5.89764
"Dongle","Cond2","intensityCond2_file2",67,"spot_4",104.9423,0.884600000000006,"intensityCond2_file2-spot_4",-27,0.0486249677061178,-5.68701
"Dongle","Cond2","intensityCond2_file2",68,"spot_4",105.2308,1.17310000000001,"intensityCond2_file2-spot_4",-26,0.0644833253629286,-5.47638
"Dongle","Cond2","intensityCond2_file2",69,"spot_4",103.5385,-0.519199999999998,"intensityCond2_file2-spot_4",-25,-0.0285395469511825,-5.26575
"Dongle","Cond2","intensityCond2_file2",70,"spot_4",103.3846,-0.673099999999991,"intensityCond2_file2-spot_4",-24,-0.0369991699785069,-5.05512
"Dongle","Cond2","intensityCond2_file2",71,"spot_4",104.6538,0.596100000000007,"intensityCond2_file2-spot_4",-23,0.032766610049307,-4.84449
"Dongle","Cond2","intensityCond2_file2",72,"spot_4",104.8846,0.826900000000009,"intensityCond2_file2-spot_4",-22,0.0454532961747558,-4.63386
"Dongle","Cond2","intensityCond2_file2",73,"spot_4",104.5962,0.538499999999999,"intensityCond2_file2-spot_4",-21,0.0296004353490212,-4.42323
"Dongle","Cond2","intensityCond2_file2",74,"spot_4",104.6923,0.634600000000006,"intensityCond2_file2-spot_4",-20,0.0348828900139073,-4.2126
"Dongle","Cond2","intensityCond2_file2",75,"spot_4",104.3269,0.269199999999998,"intensityCond2_file2-spot_4",-19,0.0147974692589721,-4.00197
"Dongle","Cond2","intensityCond2_file2",76,"spot_4",104.3077,0.25,"intensityCond2_file2-spot_4",-18,0.0137420776922104,-3.79134
"Dongle","Cond2","intensityCond2_file2",77,"spot_4",105.0192,0.961500000000001,"intensityCond2_file2-spot_4",-17,0.0528520308042414,-3.58071
"Dongle","Cond2","intensityCond2_file2",78,"spot_4",104.3077,0.25,"intensityCond2_file2-spot_4",-16,0.0137420776922104,-3.37008
"Dongle","Cond2","intensityCond2_file2",79,"spot_4",103.8846,-0.173099999999991,"intensityCond2_file2-spot_4",-15,-0.00951501459408601,-3.15945
"Dongle","Cond2","intensityCond2_file2",80,"spot_4",103.5962,-0.461500000000001,"intensityCond2_file2-spot_4",-14,-0.0253678754198205,-2.94882
"Dongle","Cond2","intensityCond2_file2",81,"spot_4",105.4231,1.36540000000001,"intensityCond2_file2-spot_4",-13,0.075053731523777,-2.73819
"Dongle","Cond2","intensityCond2_file2",82,"spot_4",104.8077,0.75,"intensityCond2_file2-spot_4",-12,0.0412262330766313,-2.52756
"Dongle","Cond2","intensityCond2_file2",83,"spot_4",104.6538,0.596100000000007,"intensityCond2_file2-spot_4",-11,0.032766610049307,-2.31693
"Dongle","Cond2","intensityCond2_file2",84,"spot_4",104.5962,0.538499999999999,"intensityCond2_file2-spot_4",-10,0.0296004353490212,-2.1063
"Dongle","Cond2","intensityCond2_file2",85,"spot_4",104.9808,0.923100000000005,"intensityCond2_file2-spot_4",-9,0.0507412476707181,-1.89567
"Dongle","Cond2","intensityCond2_file2",86,"spot_4",105.2885,1.2308,"intensityCond2_file2-spot_4",-8,0.0676549968942906,-1.68504
"Dongle","Cond2","intensityCond2_file2",87,"spot_4",105.1923,1.13460000000001,"intensityCond2_file2-spot_4",-7,0.0623670453983282,-1.47441
"Dongle","Cond2","intensityCond2_file2",88,"spot_4",105.3077,1.25,"intensityCond2_file2-spot_4",-6,0.0687103884610522,-1.26378
"Dongle","Cond2","intensityCond2_file2",89,"spot_4",104.3846,0.326900000000009,"intensityCond2_file2-spot_4",-5,0.0179691407903349,-1.05315
"Dongle","Cond2","intensityCond2_file2",90,"spot_4",103.7885,-0.269199999999998,"intensityCond2_file2-spot_4",-4,-0.0147974692589721,-0.84252
"Dongle","Cond2","intensityCond2_file2",91,"spot_4",103.4615,-0.596199999999996,"intensityCond2_file2-spot_4",-3,-0.0327721068803832,-0.63189
"Dongle","Cond2","intensityCond2_file2",92,"spot_4",104.8846,0.826900000000009,"intensityCond2_file2-spot_4",-2,0.0454532961747558,-0.42126
"Dongle","Cond2","intensityCond2_file2",93,"spot_4",117.4231,13.3654,"intensityCond2_file2-spot_4",-1,0.734673460749878,-0.21063
"Dongle","Cond2","intensityCond2_file2",94,"spot_4",122.25,18.1923,"intensityCond2_file2-spot_4",0,1,0
"Dongle","Cond2","intensityCond2_file2",95,"spot_4",120.8654,16.8077,"intensityCond2_file2-spot_4",1,0.923890876909462,0.21063
"Dongle","Cond2","intensityCond2_file2",96,"spot_4",119.5577,15.5,"intensityCond2_file2-spot_4",2,0.852008816917047,0.42126
"Dongle","Cond2","intensityCond2_file2",97,"spot_4",106.5192,2.4615,"intensityCond2_file2-spot_4",3,0.135304496957504,0.63189
"Dongle","Cond2","intensityCond2_file2",98,"spot_4",105.2885,1.2308,"intensityCond2_file2-spot_4",4,0.0676549968942906,0.84252
"Dongle","Cond2","intensityCond2_file2",99,"spot_4",104.25,0.192300000000003,"intensityCond2_file2-spot_4",5,0.0105704061608484,1.05315
"Dongle","Cond2","intensityCond2_file2",100,"spot_4",103.8462,-0.211500000000001,"intensityCond2_file2-spot_4",6,-0.0116257977276101,1.26378
"Dongle","Cond2","intensityCond2_file2",0,"spot_7",104.2692,1.9807,"intensityCond2_file2-spot_7",-12,0.174276085981012,-2.52756
"Dongle","Cond2","intensityCond2_file2",1,"spot_7",102.7115,0.423000000000002,"intensityCond2_file2-spot_7",-11,0.0372185512041039,-2.31693
"Dongle","Cond2","intensityCond2_file2",2,"spot_7",103.1731,0.884600000000006,"intensityCond2_file2-spot_7",-10,0.0778334051894808,-2.1063
"Dongle","Cond2","intensityCond2_file2",3,"spot_7",103.1538,0.865300000000005,"intensityCond2_file2-spot_7",-9,0.0761352537988443,-1.89567
"Dongle","Cond2","intensityCond2_file2",4,"spot_7",101.3846,-0.903899999999993,"intensityCond2_file2-spot_7",-8,-0.0795315565801161,-1.68504
"Dongle","Cond2","intensityCond2_file2",5,"spot_7",102.4038,0.115300000000005,"intensityCond2_file2-spot_7",-7,0.010144914784476,-1.47441
"Dongle","Cond2","intensityCond2_file2",6,"spot_7",102.9615,0.673000000000002,"intensityCond2_file2-spot_7",-6,0.05921533087556,-1.26378
"Dongle","Cond2","intensityCond2_file2",7,"spot_7",102.1923,-0.0961999999999961,"intensityCond2_file2-spot_7",-5,-0.00846436081757596,-1.05315
"Dongle","Cond2","intensityCond2_file2",8,"spot_7",103.6923,1.4038,"intensityCond2_file2-spot_7",-4,0.123516317211161,-0.84252
"Dongle","Cond2","intensityCond2_file2",9,"spot_7",103.3462,1.0577,"intensityCond2_file2-spot_7",-3,0.0930639754339962,-0.63189
"Dongle","Cond2","intensityCond2_file2",10,"spot_7",102.1346,-0.153899999999993,"intensityCond2_file2-spot_7",-2,-0.0135412175657478,-0.42126
"Dongle","Cond2","intensityCond2_file2",11,"spot_7",112.7115,10.423,"intensityCond2_file2-spot_7",-1,0.917089738062348,-0.21063
"Dongle","Cond2","intensityCond2_file2",12,"spot_7",113.6538,11.3653,"intensityCond2_file2-spot_7",0,1,0
"Dongle","Cond2","intensityCond2_file2",13,"spot_7",103.3077,1.0192,"intensityCond2_file2-spot_7",1,0.089676471364592,0.21063
"Dongle","Cond2","intensityCond2_file2",14,"spot_7",102.9808,0.692300000000003,"intensityCond2_file2-spot_7",2,0.0609134822661965,0.42126
"Dongle","Cond2","intensityCond2_file2",15,"spot_7",102.0577,-0.230800000000002,"intensityCond2_file2-spot_7",3,-0.0203074269926885,0.63189
"Dongle","Cond2","intensityCond2_file2",16,"spot_7",101.8077,-0.480800000000002,"intensityCond2_file2-spot_7",4,-0.0423042066641446,0.84252
"Dongle","Cond2","intensityCond2_file2",17,"spot_7",102.4615,0.173000000000002,"intensityCond2_file2-spot_7",5,0.0152217715326478,1.05315
"Dongle","Cond2","intensityCond2_file2",18,"spot_7",102.2885,0,"intensityCond2_file2-spot_7",6,0,1.26378
"Dongle","Cond2","intensityCond2_file2",19,"spot_7",102.25,-0.0384999999999991,"intensityCond2_file2-spot_7",7,-0.00338750406940416,1.47441
"Dongle","Cond2","intensityCond2_file2",20,"spot_7",102.4808,0.192300000000003,"intensityCond2_file2-spot_7",8,0.0169199229232843,1.68504
"Dongle","Cond2","intensityCond2_file2",21,"spot_7",103.0577,0.769199999999998,"intensityCond2_file2-spot_7",9,0.0676796916931359,1.89567
"Dongle","Cond2","intensityCond2_file2",22,"spot_7",102.4615,0.173000000000002,"intensityCond2_file2-spot_7",10,0.0152217715326478,2.1063
"Dongle","Cond2","intensityCond2_file2",23,"spot_7",101.4423,-0.846199999999996,"intensityCond2_file2-spot_7",11,-0.0744546998319443,2.31693
"Dongle","Cond2","intensityCond2_file2",24,"spot_7",102.4038,0.115300000000005,"intensityCond2_file2-spot_7",12,0.010144914784476,2.52756
"Dongle","Cond2","intensityCond2_file2",25,"spot_7",102.2115,-0.0769999999999982,"intensityCond2_file2-spot_7",13,-0.00677500813880832,2.73819
"Dongle","Cond2","intensityCond2_file2",26,"spot_7",102.5962,0.307699999999997,"intensityCond2_file2-spot_7",14,0.0270736364196279,2.94882
"Dongle","Cond2","intensityCond2_file2",27,"spot_7",103.2885,1,"intensityCond2_file2-spot_7",15,0.0879871186858244,3.15945
"Dongle","Cond2","intensityCond2_file2",28,"spot_7",102.6923,0.403800000000004,"intensityCond2_file2-spot_7",16,0.0355291985253362,3.37008
"Dongle","Cond2","intensityCond2_file2",29,"spot_7",102.2885,0,"intensityCond2_file2-spot_7",17,0,3.58071
"Dongle","Cond2","intensityCond2_file2",30,"spot_7",101.3077,-0.980800000000002,"intensityCond2_file2-spot_7",18,-0.0862977660070568,3.79134
"Dongle","Cond2","intensityCond2_file2",31,"spot_7",101.8654,-0.423100000000005,"intensityCond2_file2-spot_7",19,-0.0372273499159728,4.00197
"Dongle","Cond2","intensityCond2_file2",32,"spot_7",102.25,-0.0384999999999991,"intensityCond2_file2-spot_7",20,-0.00338750406940416,4.2126
"Dongle","Cond2","intensityCond2_file2",33,"spot_7",102.9423,0.653800000000004,"intensityCond2_file2-spot_7",21,0.0575259781967923,4.42323
"Dongle","Cond2","intensityCond2_file2",34,"spot_7",102.3462,0.057699999999997,"intensityCond2_file2-spot_7",22,0.0050768567481718,4.63386
"Dongle","Cond2","intensityCond2_file2",35,"spot_7",102.8462,0.557699999999997,"intensityCond2_file2-spot_7",23,0.049070416091084,4.84449
"Dongle","Cond2","intensityCond2_file2",36,"spot_7",103.9423,1.6538,"intensityCond2_file2-spot_7",24,0.145513096882617,5.05512
"Dongle","Cond2","intensityCond2_file2",37,"spot_7",103.7308,1.4423,"intensityCond2_file2-spot_7",25,0.126903821280565,5.26575
"Dongle","Cond2","intensityCond2_file2",38,"spot_7",102.8077,0.519199999999998,"intensityCond2_file2-spot_7",26,0.0456829120216798,5.47638
"Dongle","Cond2","intensityCond2_file2",39,"spot_7",102.0962,-0.192300000000003,"intensityCond2_file2-spot_7",27,-0.0169199229232843,5.68701
